budget_total;Value;data
9.81;Audio;0.095065579
9.82;Audio;0.095159563
9.83;Audio;0.09525874
9.84;Audio;0.09536068
9.85;Audio;0.0954569
9.86;Audio;0.095555905
9.87;Audio;0.095654518
9.88;Audio;0.095755
9.89;Audio;0.095852718
9.9;Audio;0.095951562
9.91;Audio;0.096050359
9.92;Audio;0.096149114
9.93;Audio;0.096247821
9.94;Audio;0.096346484
9.95;Audio;0.096445104
9.96;Audio;0.096543684
9.97;Audio;0.096642209
9.98;Audio;0.096739047
9.99;Audio;0.096839097
10;Audio;0.09693753
10.01;Audio;0.097035881
10.02;Audio;0.097134196
10.03;Audio;0.097232448
10.04;Audio;0.097330666
10.05;Audio;0.097428837
10.06;Audio;0.097526992
10.07;Audio;0.097625045
10.08;Audio;0.097723078
10.09;Audio;0.097821075
10.1;Audio;0.097919022
10.11;Audio;0.098016671
10.12;Audio;0.098114785
10.13;Audio;0.098212598
10.14;Audio;0.098310366
10.15;Audio;0.098407516
10.16;Audio;0.098505772
10.17;Audio;0.098603402
10.18;Audio;0.098700992
10.19;Audio;0.098798539
10.2;Audio;0.098896128
10.21;Audio;0.09899347
10.22;Audio;0.099090938
10.23;Audio;0.099188273
10.24;Audio;0.099285228
10.25;Audio;0.099382869
10.26;Audio;0.0994801
10.27;Audio;0.099577288
10.28;Audio;0.099674433
10.29;Audio;0.099771528
10.3;Audio;0.099868582
10.31;Audio;0.099965589
10.32;Audio;0.100062553
10.33;Audio;0.100159472
10.34;Audio;0.100256346
10.35;Audio;0.100353085
10.36;Audio;0.100449959
10.37;Audio;0.100546798
10.38;Audio;0.100643396
10.39;Audio;0.100740033
10.4;Audio;0.100836644
10.41;Audio;0.100933209
10.42;Audio;0.10102971
10.43;Audio;0.101123736
10.44;Audio;0.101222623
10.45;Audio;0.101319003
10.46;Audio;0.101415341
10.47;Audio;0.101511659
10.48;Audio;0.101607887
10.49;Audio;0.101704087
10.5;Audio;0.10180024
10.51;Audio;0.10189635
10.52;Audio;0.101992416
10.53;Audio;0.102088444
10.54;Audio;0.102185304
10.55;Audio;0.102280354
10.56;Audio;0.102376244
10.57;Audio;0.102472149
10.58;Audio;0.102567994
10.59;Audio;0.102663642
10.6;Audio;0.102759348
10.61;Audio;0.102855017
10.62;Audio;0.102950641
10.63;Audio;0.103046214
10.64;Audio;0.103137863
10.65;Audio;0.103236085
10.66;Audio;0.103332675
10.67;Audio;0.103428069
10.68;Audio;0.1035234
10.69;Audio;0.103618771
10.7;Audio;0.103713993
10.71;Audio;0.103809211
10.72;Audio;0.103904384
10.73;Audio;0.103999506
10.74;Audio;0.1040946
10.75;Audio;0.104189631
10.76;Audio;0.10428458
10.77;Audio;0.104379579
10.78;Audio;0.104474482
10.79;Audio;0.104566822
10.8;Audio;0.104664166
10.81;Audio;0.104758937
10.82;Audio;0.104853659
10.83;Audio;0.104948332
10.84;Audio;0.105042978
10.85;Audio;0.105137563
10.86;Audio;0.105232126
10.87;Audio;0.105326809
10.88;Audio;0.105421073
10.89;Audio;0.105515481
10.9;Audio;0.105609865
10.91;Audio;0.105704173
10.92;Audio;0.105798937
10.93;Audio;0.105892671
10.94;Audio;0.105987079
10.95;Audio;0.106081016
10.96;Audio;0.106175112
10.97;Audio;0.106269559
10.98;Audio;0.10636317
10.99;Audio;0.106457134
11;Audio;0.106550646
11.01;Audio;0.106644942
11.02;Audio;0.106738771
11.03;Audio;0.106832558
11.04;Audio;0.106926304
11.05;Audio;0.107019918
11.06;Audio;0.107113647
11.07;Audio;0.107207255
11.08;Audio;0.107299712
11.09;Audio;0.107394332
11.1;Audio;0.10748802
11.11;Audio;0.107581235
11.12;Audio;0.107674618
11.13;Audio;0.107767958
11.14;Audio;0.107861222
11.15;Audio;0.107954501
11.16;Audio;0.108044056
11.17;Audio;0.108140863
11.18;Audio;0.10823398
11.19;Audio;0.108327119
11.2;Audio;0.108420084
11.21;Audio;0.108513056
11.22;Audio;0.108605993
11.23;Audio;0.108698783
11.24;Audio;0.108791725
11.25;Audio;0.108884531
11.26;Audio;0.108977294
11.27;Audio;0.109070004
11.28;Audio;0.109162699
11.29;Audio;0.109261346
11.3;Audio;0.10934787
11.31;Audio;0.109440461
11.32;Audio;0.109532894
11.33;Audio;0.109625331
11.34;Audio;0.109717797
11.35;Audio;0.109810096
11.36;Audio;0.109902405
11.37;Audio;0.109994671
11.38;Audio;0.11008689
11.39;Audio;0.110179066
11.4;Audio;0.110271192
11.41;Audio;0.110363295
11.42;Audio;0.110455339
11.43;Audio;0.110547025
11.44;Audio;0.110639275
11.45;Audio;0.110731428
11.46;Audio;0.11082304
11.47;Audio;0.110914916
11.48;Audio;0.11100691
11.49;Audio;0.111097511
11.5;Audio;0.111190047
11.51;Audio;0.111281633
11.52;Audio;0.111373284
11.53;Audio;0.111464836
11.54;Audio;0.111556344
11.55;Audio;0.111648049
11.56;Audio;0.111739922
11.57;Audio;0.111829766
11.58;Audio;0.1119219
11.59;Audio;0.112012556
11.6;Audio;0.112104439
11.61;Audio;0.112195613
11.62;Audio;0.112289337
11.63;Audio;0.112377875
11.64;Audio;0.112468935
11.65;Audio;0.112559973
11.66;Audio;0.11265095
11.67;Audio;0.112741907
11.68;Audio;0.112832727
11.69;Audio;0.112923532
11.7;Audio;0.113014342
11.71;Audio;0.113105122
11.72;Audio;0.113195795
11.73;Audio;0.113291649
11.74;Audio;0.113377049
11.75;Audio;0.113467625
11.76;Audio;0.113558103
11.77;Audio;0.113648546
11.78;Audio;0.113740628
11.79;Audio;0.113829445
11.8;Audio;0.113919788
11.81;Audio;0.114010086
11.82;Audio;0.114101359
11.83;Audio;0.11419055
11.84;Audio;0.114280704
11.85;Audio;0.114370816
11.86;Audio;0.114460908
11.87;Audio;0.11455094
11.88;Audio;0.114640922
11.89;Audio;0.114730728
11.9;Audio;0.114820779
11.91;Audio;0.114916747
11.92;Audio;0.115000424
11.93;Audio;0.115090184
11.94;Audio;0.115179887
11.95;Audio;0.115269444
11.96;Audio;0.115359204
11.97;Audio;0.115448788
11.98;Audio;0.115543321
11.99;Audio;0.115627822
12;Audio;0.115717268
12.01;Audio;0.115806695
12.02;Audio;0.115896037
12.03;Audio;0.115985355
12.04;Audio;0.116074625
12.05;Audio;0.116163772
12.06;Audio;0.116252974
12.07;Audio;0.116342161
12.08;Audio;0.116431264
12.09;Audio;0.11652031
12.1;Audio;0.116608192
12.11;Audio;0.116698272
12.12;Audio;0.116786185
12.13;Audio;0.116876056
12.14;Audio;0.116964156
12.15;Audio;0.117053653
12.16;Audio;0.117142482
12.17;Audio;0.117231092
12.18;Audio;0.11731972
12.19;Audio;0.117408333
12.2;Audio;0.117496683
12.21;Audio;0.117585404
12.22;Audio;0.117673902
12.23;Audio;0.117762302
12.24;Audio;0.117850674
12.25;Audio;0.117940069
12.26;Audio;0.118027066
12.27;Audio;0.118116482
12.28;Audio;0.118203774
12.29;Audio;0.118298126
12.3;Audio;0.118380139
12.31;Audio;0.118467991
12.32;Audio;0.118556113
12.33;Audio;0.118644085
12.34;Audio;0.118732002
12.35;Audio;0.118819891
12.36;Audio;0.118907744
12.37;Audio;0.11899557
12.38;Audio;0.11908325
12.39;Audio;0.119170887
12.4;Audio;0.119258655
12.41;Audio;0.119346221
12.42;Audio;0.119433855
12.43;Audio;0.11952136
12.44;Audio;0.119608868
12.45;Audio;0.119696314
12.46;Audio;0.119787489
12.47;Audio;0.11987106
12.48;Audio;0.119958375
12.49;Audio;0.12004552
12.5;Audio;0.120132845
12.51;Audio;0.120220026
12.52;Audio;0.120307122
12.53;Audio;0.120394239
12.54;Audio;0.120481278
12.55;Audio;0.120568279
12.56;Audio;0.120655226
12.57;Audio;0.120742136
12.58;Audio;0.120828992
12.59;Audio;0.120915817
12.6;Audio;0.121002586
12.61;Audio;0.121089315
12.62;Audio;0.121176012
12.63;Audio;0.121262636
12.64;Audio;0.121349225
12.65;Audio;0.121435811
12.66;Audio;0.121521994
12.67;Audio;0.1216087
12.68;Audio;0.121695161
12.69;Audio;0.12178153
12.7;Audio;0.121867859
12.71;Audio;0.121954387
12.72;Audio;0.122040379
12.73;Audio;0.122126575
12.74;Audio;0.1222127
12.75;Audio;0.122298823
12.76;Audio;0.122384858
12.77;Audio;0.122470902
12.78;Audio;0.122556878
12.79;Audio;0.122642807
12.8;Audio;0.122728717
12.81;Audio;0.122814515
12.82;Audio;0.122900287
12.83;Audio;0.122986163
12.84;Audio;0.12307692
12.85;Audio;0.123157431
12.86;Audio;0.123246055
12.87;Audio;0.123330344
12.88;Audio;0.123415262
12.89;Audio;0.123499609
12.9;Audio;0.123585043
12.91;Audio;0.123670343
12.92;Audio;0.123755782
12.93;Audio;0.123841112
12.94;Audio;0.123926143
12.95;Audio;0.12401156
12.96;Audio;0.12409667
12.97;Audio;0.124181849
12.98;Audio;0.124266929
12.99;Audio;0.124351968
13;Audio;0.124436953
13.01;Audio;0.124521898
13.02;Audio;0.124606805
13.03;Audio;0.124691638
13.04;Audio;0.124776474
13.05;Audio;0.124861251
13.06;Audio;0.124945969
13.07;Audio;0.125030648
13.08;Audio;0.125115237
13.09;Audio;0.125199738
13.1;Audio;0.12528445
13.11;Audio;0.125368819
13.12;Audio;0.12545329
13.13;Audio;0.125537787
13.14;Audio;0.12562216
13.15;Audio;0.125706476
13.16;Audio;0.12579077
13.17;Audio;0.125874938
13.18;Audio;0.125959168
13.19;Audio;0.126043324
13.2;Audio;0.126112309
13.21;Audio;0.126211506
13.22;Audio;0.126295504
13.23;Audio;0.12637948
13.24;Audio;0.126463646
13.25;Audio;0.126548682
13.26;Audio;0.126631025
13.27;Audio;0.126714938
13.28;Audio;0.126798643
13.29;Audio;0.12688259
13.3;Audio;0.126965994
13.31;Audio;0.127049555
13.32;Audio;0.127133189
13.33;Audio;0.127216699
13.34;Audio;0.127300174
13.35;Audio;0.127383613
13.36;Audio;0.127466906
13.37;Audio;0.127546216
13.38;Audio;0.127633464
13.39;Audio;0.127716916
13.4;Audio;0.127814736
13.41;Audio;0.127883301
13.42;Audio;0.12796642
13.43;Audio;0.128049535
13.44;Audio;0.128132532
13.45;Audio;0.128215527
13.46;Audio;0.128298467
13.47;Audio;0.128381441
13.48;Audio;0.12846423
13.49;Audio;0.128547037
13.5;Audio;0.128629816
13.51;Audio;0.128712533
13.52;Audio;0.128795205
13.53;Audio;0.128877682
13.54;Audio;0.128960436
13.55;Audio;0.129042987
13.56;Audio;0.129125434
13.57;Audio;0.129207941
13.58;Audio;0.129290422
13.59;Audio;0.129372787
13.6;Audio;0.129455049
13.61;Audio;0.129537304
13.62;Audio;0.12961949
13.63;Audio;0.129701737
13.64;Audio;0.129783897
13.65;Audio;0.129866503
13.66;Audio;0.129948064
13.67;Audio;0.130030087
13.68;Audio;0.130112048
13.69;Audio;0.130193974
13.7;Audio;0.130275541
13.71;Audio;0.130358144
13.72;Audio;0.130439498
13.73;Audio;0.130521262
13.74;Audio;0.13060388
13.75;Audio;0.130684601
13.76;Audio;0.130766206
13.77;Audio;0.130847771
13.78;Audio;0.130929301
13.79;Audio;0.131010788
13.8;Audio;0.131092226
13.81;Audio;0.13117362
13.82;Audio;0.131254953
13.83;Audio;0.131336274
13.84;Audio;0.131417623
13.85;Audio;0.131498982
13.86;Audio;0.131579929
13.87;Audio;0.131661045
13.88;Audio;0.131742131
13.89;Audio;0.131823172
13.9;Audio;0.131904164
13.91;Audio;0.131984979
13.92;Audio;0.132067369
13.93;Audio;0.132146893
13.94;Audio;0.132227699
13.95;Audio;0.132308472
13.96;Audio;0.132389197
13.97;Audio;0.132470781
13.98;Audio;0.132550526
13.99;Audio;0.132631015
14;Audio;0.132711675
14.01;Audio;0.132792374
14.02;Audio;0.13288682
14.03;Audio;0.132953066
14.04;Audio;0.133032983
14.05;Audio;0.133113742
14.06;Audio;0.133194031
14.07;Audio;0.133274299
14.08;Audio;0.133354497
14.09;Audio;0.133434649
14.1;Audio;0.13351476
14.11;Audio;0.133594728
14.12;Audio;0.133674826
14.13;Audio;0.133754856
14.14;Audio;0.133834758
14.15;Audio;0.133914663
14.16;Audio;0.133994481
14.17;Audio;0.134074271
14.18;Audio;0.134154033
14.19;Audio;0.134233743
14.2;Audio;0.134313423
14.21;Audio;0.134393041
14.22;Audio;0.134472621
14.23;Audio;0.134552156
14.24;Audio;0.134628303
14.25;Audio;0.134711095
14.26;Audio;0.134790511
14.27;Audio;0.134869802
14.28;Audio;0.134958517
14.29;Audio;0.13502941
14.3;Audio;0.135107663
14.31;Audio;0.135186843
14.32;Audio;0.135265979
14.33;Audio;0.135345073
14.34;Audio;0.13542546
14.35;Audio;0.135502321
14.36;Audio;0.135582092
14.37;Audio;0.135661005
14.38;Audio;0.135739872
14.39;Audio;0.135818704
14.4;Audio;0.135897485
14.41;Audio;0.135977247
14.42;Audio;0.136054849
14.43;Audio;0.136133562
14.44;Audio;0.136212254
14.45;Audio;0.136290801
14.46;Audio;0.136369273
14.47;Audio;0.13644361
14.48;Audio;0.136526184
14.49;Audio;0.136604234
14.5;Audio;0.136682903
14.51;Audio;0.136768197
14.52;Audio;0.136839448
14.53;Audio;0.136917614
14.54;Audio;0.136995815
14.55;Audio;0.137074106
14.56;Audio;0.137152066
14.57;Audio;0.137230087
14.58;Audio;0.137311797
14.59;Audio;0.13738601
14.6;Audio;0.137463896
14.61;Audio;0.137541791
14.62;Audio;0.137619557
14.63;Audio;0.13769732
14.64;Audio;0.137775237
14.65;Audio;0.137852737
14.66;Audio;0.137930379
14.67;Audio;0.13800797
14.68;Audio;0.13808552
14.69;Audio;0.138163026
14.7;Audio;0.138240454
14.71;Audio;0.138317877
14.72;Audio;0.13839466
14.73;Audio;0.138472434
14.74;Audio;0.138549937
14.75;Audio;0.138627131
14.76;Audio;0.138704199
14.77;Audio;0.138779661
14.78;Audio;0.138858585
14.79;Audio;0.138935656
14.8;Audio;0.139016233
14.81;Audio;0.139089643
14.82;Audio;0.139166515
14.83;Audio;0.139241881
14.84;Audio;0.139320318
14.85;Audio;0.139397061
14.86;Audio;0.139473879
14.87;Audio;0.139550587
14.88;Audio;0.139627257
14.89;Audio;0.139703915
14.9;Audio;0.139780467
14.91;Audio;0.139857004
14.92;Audio;0.139933421
14.93;Audio;0.140009921
14.94;Audio;0.140086351
14.95;Audio;0.1401627
14.96;Audio;0.140237006
14.97;Audio;0.140315366
14.98;Audio;0.140391505
14.99;Audio;0.14046772
0.01;DD;3.89E-10
0.02;DD;1.76E-09
0.03;DD;1.96E-09
0.04;DD;4.72E-09
0.05;DD;9.44E-09
0.06;DD;1.58E-08
0.07;DD;2.60E-08
0.08;DD;5.90E-08
0.09;DD;0.000604663
0.1;DD;0.005536399
0.11;DD;0.01046983
0.12;DD;0.015404963
0.13;DD;0.020341782
0.14;DD;0.025280302
0.15;DD;0.030220486
0.16;DD;0.035162298
0.17;DD;0.038899981
0.18;DD;0.041499388
0.19;DD;0.044099017
0.2;DD;0.046698857
0.21;DD;0.049298904
0.22;DD;0.051899162
0.23;DD;0.05449963
0.24;DD;0.057100304
0.25;DD;0.059701199
0.26;DD;0.062302299
0.27;DD;0.064903614
0.28;DD;0.067505146
0.29;DD;0.070106887
0.3;DD;0.072708837
0.31;DD;0.075311008
0.32;DD;0.077913388
0.33;DD;0.080515981
0.34;DD;0.083118792
0.35;DD;0.085721816
0.36;DD;0.088325059
0.37;DD;0.090928512
0.38;DD;0.093532186
0.39;DD;0.09613607
0.4;DD;0.098740181
0.41;DD;0.101344499
0.42;DD;0.103949042
0.43;DD;0.106553792
0.44;DD;0.109158773
0.45;DD;0.11176396
0.46;DD;0.114369373
0.47;DD;0.116975004
0.48;DD;0.119580847
0.49;DD;0.122186924
0.5;DD;0.124793209
0.51;DD;0.127399722
0.52;DD;0.130006452
0.53;DD;0.132613403
0.54;DD;0.135220575
0.55;DD;0.137827968
0.56;DD;0.140435585
0.57;DD;0.143043423
0.58;DD;0.145651479
0.59;DD;0.148259758
0.6;DD;0.150868263
0.61;DD;0.15347699
0.62;DD;0.156085944
0.63;DD;0.158695116
0.64;DD;0.161304515
0.65;DD;0.16391413
0.66;DD;0.166523986
0.67;DD;0.169134062
0.68;DD;0.171744342
0.69;DD;0.174354644
0.7;DD;0.176965612
0.71;DD;0.179575043
0.72;DD;0.182187789
0.73;DD;0.18479921
0.74;DD;0.187410864
0.75;DD;0.190022735
0.76;DD;0.192634851
0.77;DD;0.195247155
0.78;DD;0.197859622
0.79;DD;0.200472509
0.8;DD;0.203085534
0.81;DD;0.205698777
0.82;DD;0.208312246
0.83;DD;0.210925924
0.84;DD;0.213539876
0.85;DD;0.216154028
0.86;DD;0.218768417
0.87;DD;0.221383026
0.88;DD;0.223997868
0.89;DD;0.226612942
0.9;DD;0.229228244
0.91;DD;0.231843776
0.92;DD;0.234459538
0.93;DD;0.237075608
0.94;DD;0.239691752
0.95;DD;0.242308205
0.96;DD;0.244924882
0.97;DD;0.247541802
0.98;DD;0.25015891
0.99;DD;0.252776309
1;DD;0.255393897
1.01;DD;0.258011772
1.02;DD;0.26062981
1.03;DD;0.263248122
1.04;DD;0.265866655
1.05;DD;0.268485454
1.06;DD;0.271104412
1.07;DD;0.273723635
1.08;DD;0.276343115
1.09;DD;0.278962833
1.1;DD;0.281582765
1.11;DD;0.284202927
1.12;DD;0.286823321
1.13;DD;0.289443945
1.14;DD;0.292064795
1.15;DD;0.294685848
1.16;DD;0.297307228
1.17;DD;0.299928786
1.18;DD;0.302550581
1.19;DD;0.305172555
1.2;DD;0.307794852
1.21;DD;0.31041731
1.22;DD;0.313040084
1.23;DD;0.315663047
1.24;DD;0.318286243
1.25;DD;0.320909617
1.26;DD;0.32353334
1.27;DD;0.326157234
1.28;DD;0.328781367
1.29;DD;0.33140116
1.3;DD;0.33404491
1.31;DD;0.336655197
1.32;DD;0.339280231
1.33;DD;0.34190554
1.34;DD;0.344531066
1.35;DD;0.347156757
1.36;DD;0.349782773
1.37;DD;0.35240902
1.38;DD;0.355035507
1.39;DD;0.35766221
1.4;DD;0.360289213
1.41;DD;0.362916348
1.42;DD;0.365543727
1.43;DD;0.368171405
1.44;DD;0.370799273
1.45;DD;0.373427386
1.46;DD;0.376055732
1.47;DD;0.378684333
1.48;DD;0.381313058
1.49;DD;0.383941716
1.5;DD;0.38657122
1.51;DD;0.389200341
1.52;DD;0.391810319
1.53;DD;0.393614359
1.54;DD;0.395389409
1.55;DD;0.397164421
1.56;DD;0.398939763
1.57;DD;0.400714991
1.58;DD;0.402489784
1.59;DD;0.404265767
1.6;DD;0.406041191
1.61;DD;0.407816672
1.62;DD;0.409592171
1.63;DD;0.411367551
1.64;DD;0.413133197
1.65;DD;0.414539897
1.66;DD;0.415914589
1.67;DD;0.417291023
1.68;DD;0.418656352
1.69;DD;0.420028517
1.7;DD;0.421400848
1.71;DD;0.422773575
1.72;DD;0.424145417
1.73;DD;0.425517864
1.74;DD;0.426883799
1.75;DD;0.428262671
1.76;DD;0.429635135
1.77;DD;0.431007658
1.78;DD;0.432380195
1.79;DD;0.433752795
1.8;DD;0.4351158
1.81;DD;0.436498067
1.82;DD;0.437870763
1.83;DD;0.43924343
1.84;DD;0.440616187
1.85;DD;0.441988992
1.86;DD;0.44336181
1.87;DD;0.444734493
1.88;DD;0.446104315
1.89;DD;0.447480897
1.9;DD;0.448853418
1.91;DD;0.450226411
1.92;DD;0.451599456
1.93;DD;0.452972517
1.94;DD;0.454345624
1.95;DD;0.455718764
1.96;DD;0.457091918
1.97;DD;0.458465122
1.98;DD;0.459838368
1.99;DD;0.461211659
2;DD;0.462584945
2.01;DD;0.463958216
2.02;DD;0.465331394
2.03;DD;0.466703929
2.04;DD;0.468079584
2.05;DD;0.469432782
2.06;DD;0.470825475
2.07;DD;0.472199061
2.08;DD;0.473572679
2.09;DD;0.474899716
2.1;DD;0.476318666
2.11;DD;0.477693646
2.12;DD;0.479067367
2.13;DD;0.480441147
2.14;DD;0.48181485
2.15;DD;0.483183992
2.16;DD;0.484561289
2.17;DD;0.485936255
2.18;DD;0.487310304
2.19;DD;0.488684255
2.2;DD;0.490058012
2.21;DD;0.491425093
2.22;DD;0.492805713
2.23;DD;0.494178776
2.24;DD;0.495491019
2.25;DD;0.496356239
2.26;DD;0.497218674
2.27;DD;0.498046697
2.28;DD;0.498916409
2.29;DD;0.499709666
2.3;DD;0.500490983
2.31;DD;0.501278592
2.32;DD;0.502066199
2.33;DD;0.502821986
2.34;DD;0.503641422
2.35;DD;0.504429084
2.36;DD;0.50521672
2.37;DD;0.506005974
2.38;DD;0.506792029
2.39;DD;0.507579665
2.4;DD;0.508367339
2.41;DD;0.509155053
2.42;DD;0.509935528
2.43;DD;0.510732289
2.44;DD;0.511517981
2.45;DD;0.512305478
2.46;DD;0.513093558
2.47;DD;0.513880681
2.48;DD;0.514668994
2.49;DD;0.515461383
2.5;DD;0.516244477
2.51;DD;0.517032244
2.52;DD;0.517814817
2.53;DD;0.518607786
2.54;DD;0.519395574
2.55;DD;0.520183328
2.56;DD;0.520958739
2.57;DD;0.521758905
2.58;DD;0.522546727
2.59;DD;0.523334718
2.6;DD;0.524122618
2.61;DD;0.524910215
2.62;DD;0.52569798
2.63;DD;0.52648587
2.64;DD;0.52727371
2.65;DD;0.528061544
2.66;DD;0.528849369
2.67;DD;0.529637097
2.68;DD;0.53042551
2.69;DD;0.531213059
2.7;DD;0.531998639
2.71;DD;0.532787859
2.72;DD;0.533576743
2.73;DD;0.534364627
2.74;DD;0.535152318
2.75;DD;0.535940423
2.76;DD;0.53672791
2.77;DD;0.537516311
2.78;DD;0.538304253
2.79;DD;0.539091965
2.8;DD;0.539879903
2.81;DD;0.540669634
2.82;DD;0.541455986
2.83;DD;0.542243942
2.84;DD;0.543031465
2.85;DD;0.543819902
2.86;DD;0.544603927
2.87;DD;0.545397831
2.88;DD;0.546150116
2.89;DD;0.546930502
2.9;DD;0.54770444
2.91;DD;0.548478421
2.92;DD;0.549252414
2.93;DD;0.550026486
2.94;DD;0.550800397
2.95;DD;0.551574428
2.96;DD;0.552348043
2.97;DD;0.553122517
2.98;DD;0.55389295
2.99;DD;0.554669328
3;DD;0.555434776
3.01;DD;0.556217894
3.02;DD;0.556992989
3.03;DD;0.557767143
3.04;DD;0.558541288
3.05;DD;0.559313895
3.06;DD;0.560089912
3.07;DD;0.56086425
3.08;DD;0.561638146
3.09;DD;0.562412221
3.1;DD;0.563186454
3.11;DD;0.563960704
3.12;DD;0.564749202
3.13;DD;0.565509299
3.14;DD;0.566283882
3.15;DD;0.567057766
3.16;DD;0.567832043
3.17;DD;0.5686064
3.18;DD;0.569380719
3.19;DD;0.570155096
3.2;DD;0.570929427
3.21;DD;0.571703698
3.22;DD;0.57247821
3.23;DD;0.573253082
3.24;DD;0.574027014
3.25;DD;0.574801446
3.26;DD;0.575575879
3.27;DD;0.576350219
3.28;DD;0.577124822
3.29;DD;0.577903851
3.3;DD;0.578672725
3.31;DD;0.579434169
3.32;DD;0.580222813
3.33;DD;0.580990876
3.34;DD;0.581771854
3.35;DD;0.582546431
3.36;DD;0.58332095
3.37;DD;0.584095425
3.38;DD;0.584868334
3.39;DD;0.585644767
3.4;DD;0.586456318
3.41;DD;0.587189415
3.42;DD;0.587969989
3.43;DD;0.588743322
3.44;DD;0.589517965
3.45;DD;0.590291757
3.46;DD;0.591068867
3.47;DD;0.591842915
3.48;DD;0.5926208
3.49;DD;0.593391554
3.5;DD;0.594166189
3.51;DD;0.594941024
3.52;DD;0.595716889
3.53;DD;0.596490598
3.54;DD;0.597265428
3.55;DD;0.598040196
3.56;DD;0.598815088
3.57;DD;0.599570295
3.58;DD;0.600364739
3.59;DD;0.601139594
3.6;DD;0.601942989
3.61;DD;0.602689382
3.62;DD;0.603464786
3.63;DD;0.60423494
3.64;DD;0.605014033
3.65;DD;0.605789068
3.66;DD;0.606565077
3.67;DD;0.607338951
3.68;DD;0.608113926
3.69;DD;0.608888903
3.7;DD;0.609667037
3.71;DD;0.610438848
3.72;DD;0.61121262
3.73;DD;0.611988708
3.74;DD;0.612763552
3.75;DD;0.613589235
3.76;DD;0.614313624
3.77;DD;0.615087772
3.78;DD;0.615861837
3.79;DD;0.616634764
3.8;DD;0.61739695
3.81;DD;0.618182109
3.82;DD;0.618906261
3.83;DD;0.61968217
3.84;DD;0.620443817
3.85;DD;0.621181202
3.86;DD;0.621966993
3.87;DD;0.622728861
3.88;DD;0.623516576
3.89;DD;0.624252293
3.9;DD;0.625013973
3.91;DD;0.62577369
3.92;DD;0.626537621
3.93;DD;0.627299968
3.94;DD;0.628061277
3.95;DD;0.628748383
3.96;DD;0.629585146
3.97;DD;0.630346828
3.98;DD;0.631108732
3.99;DD;0.631870657
4;DD;0.632632616
4.01;DD;0.633408186
4.02;DD;0.634156547
4.03;DD;0.634918497
4.04;DD;0.635680435
4.05;DD;0.636435885
4.06;DD;0.637204585
4.07;DD;0.637966642
4.08;DD;0.638728743
4.09;DD;0.639490902
4.1;DD;0.6402499
4.11;DD;0.641015078
4.12;DD;0.641777227
4.13;DD;0.642548604
4.14;DD;0.643301574
4.15;DD;0.644064352
4.16;DD;0.64482605
4.17;DD;0.64558823
4.18;DD;0.646350476
4.19;DD;0.6471139
4.2;DD;0.647878659
4.21;DD;0.648637311
4.22;DD;0.649399787
4.23;DD;0.650162027
4.24;DD;0.650748519
4.25;DD;0.651686883
4.26;DD;0.652449293
4.27;DD;0.653208358
4.28;DD;0.653974134
4.29;DD;0.654736605
4.3;DD;0.655499056
4.31;DD;0.656261549
4.32;DD;0.657024082
4.33;DD;0.65778662
4.34;DD;0.658549185
4.35;DD;0.659311737
4.36;DD;0.660073324
4.37;DD;0.660836389
4.38;DD;0.66159953
4.39;DD;0.662362155
4.4;DD;0.663124787
4.41;DD;0.663887534
4.42;DD;0.664650357
4.43;DD;0.665412914
4.44;DD;0.666173996
4.45;DD;0.666938416
4.46;DD;0.667701176
4.47;DD;0.668463962
4.48;DD;0.669226761
4.49;DD;0.669989714
4.5;DD;0.6707524
4.51;DD;0.671515792
4.52;DD;0.672278119
4.53;DD;0.67304103
4.54;DD;0.673803811
4.55;DD;0.674567206
4.56;DD;0.675329804
4.57;DD;0.676093331
4.58;DD;0.676855258
4.59;DD;0.677618742
4.6;DD;0.678381731
4.61;DD;0.679144936
4.62;DD;0.679907832
4.63;DD;0.680670872
4.64;DD;0.681433981
4.65;DD;0.682197104
4.66;DD;0.682960223
4.67;DD;0.683723359
